6.2, 0.1
5.9, 0.1
5.6, 0.1
5.4, 0.1
5.2, 0.1
5.0, 0.1
4.8, 0.1
4.6, 0.1
4.4, 0.1
4.3, 0.1
4.1, 0.1
4.6, 0.7
7.6, 1.9
10.4, 2.6
13.1, 4.5
15.7, 4.9
18.1, 6.9
20.4, 6.7
22.8, 7.9
25.3, 8.8
27.2, 9.0
29.0, 11.9
28.7, 12.3
28.7, 12.3
28.6, 12.4
28.0, 12.4
27.3, 12.4
26.8, 12.4
26.2, 12.4
25.7, 12.4
25.2, 12.4
24.8, 12.4
24.9, 12.4
24.4, 12.4
24.0, 12.4
24.5, 10.4
25.9, 10.7
27.3, 12.6
28.6, 13.1
29.6, 14.8
29.1, 14.8
29.5, 12.5
30.7, 13.1
31.8, 10.4
32.4, 10.7
33.5, 12.3
34.5, 10.6
35.5, 12.6
35.1, 12.6
34.7, 12.6
34.2, 12.6
34.6, 12.6
34.1, 12.6
33.7, 12.6
33.2, 12.6
32.8, 12.6
32.4, 12.6
32.0, 12.6
31.6, 12.6
31.2, 12.6
30.8, 12.6
30.4, 12.6
30.1, 12.6
29.7, 12.6
29.9, 12.6
30.8, 10.7
31.6, 10.5
32.4, 10.7
33.2, 12.6
34.0, 12.6
34.7, 14.7
34.8, 14.8
34.4, 14.8
34.0, 14.8
33.7, 14.8
33.3, 14.8
33.3, 14.8
33.3, 14.8
33.0, 14.8
32.7, 14.8
32.4, 14.8
32.0, 14.8
31.7, 14.8
31.4, 14.8
31.1, 14.8
30.8, 14.8
30.5, 14.8
30.0, 14.8
29.7, 14.8
29.4, 14.8
29.2, 14.8
28.9, 14.8
28.7, 14.8
29.4, 10.6
30.0, 12.6
30.6, 12.7
31.2, 14.8
31.4, 14.8
31.2, 14.8
31.3, 14.8
31.0, 14.8
30.8, 14.8
30.5, 14.8
30.3, 14.8
30.1, 14.8
29.8, 14.8
29.6, 14.8
29.4, 14.8
29.5, 12.6
30.1, 13.0
30.5, 14.8
30.3, 14.8
30.6, 14.8
30.4, 14.8
30.1, 14.8
29.9, 14.8
29.7, 14.8
29.5, 14.8
29.3, 14.8
29.1, 14.8
28.9, 14.8
28.7, 14.8
28.5, 14.8
28.3, 14.8
28.1, 14.8
28.0, 14.8
28.0, 14.8
27.8, 14.8
27.6, 14.8
27.4, 14.8
27.2, 14.8
27.1, 14.8
26.9, 14.8
26.8, 14.8
26.6, 14.8
26.6, 14.8
26.5, 14.8
26.3, 14.8
26.8, 10.6
27.2, 12.5
27.7, 10.6
28.2, 12.5
28.4, 12.6
28.2, 12.6
28.2, 12.6
28.6, 10.6
