0, 114
0, 114
4, 174
2, 238
4, 238
0, 238
0, 238
4, 238
0, 366
0, 366
6, 366
7, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
3, 366
3, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
5, 366
3, 366
2, 366
5, 366
0, 366
2, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
3, 366
3, 366
3, 366
11, 366
0, 366
6, 366
0, 366
0, 366
0, 366
0, 366
6, 366
3, 366
0, 366
7, 366
0, 366
0, 366
3, 366
2, 366
3, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
0, 366
9, 366
1, 366
1, 366
1, 366
2, 366
2, 366
0, 366
0, 366
2, 366
4, 366
2, 366
0, 366
2, 366
1, 366
0, 366
0, 366
0, 366
0, 366
0, 366
8, 366
8, 366
0, 366
20, 622
0, 622
0, 622
0, 622
0, 622
0, 622
7, 622
15, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
3, 622
2, 622
2, 622
1, 622
2, 622
2, 622
0, 622
10, 622
3, 622
7, 622
8, 622
8, 622
0, 622
1, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
3, 622
2, 622
2, 622
0, 622
0, 622
2, 622
2, 622
0, 622
0, 622
2, 622
3, 622
3, 622
6, 622
2, 622
2, 622
4, 622
5, 622
0, 622
2, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
5, 622
4, 622
8, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
3, 622
6, 622
0, 622
0, 622
0, 622
0, 622
1, 622
1, 622
0, 622
0, 622
0, 622
0, 622
0, 622
0, 622
10, 622
3, 622
6, 622
3, 622
1, 622
5, 622
2, 622
0, 622
0, 622
0, 622
0, 622
3, 622
0, 622
0, 622
0, 622
4, 622
3, 622
0, 622
0, 622
0, 622
1, 622
2, 622
0, 622
0, 622
0, 622
0, 622
0, 622
8, 622
0, 622
8, 622
0, 1134
0, 1134
0, 1134
26, 1134
0, 1134
24, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
24, 1134
6, 1134
2, 1134
3, 1134
11, 1134
0, 1134
1, 1134
0, 1134
10, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
5, 1134
3, 1134
1, 1134
1, 1134
1, 1134
4, 1134
0, 1134
6, 1134
0, 1134
2, 1134
2, 1134
2, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
2, 1134
3, 1134
2, 1134
0, 1134
0, 1134
0, 1134
2, 1134
4, 1134
2, 1134
0, 1134
0, 1134
0, 1134
2, 1134
4, 1134
1, 1134
0, 1134
0, 1134
5, 1134
1, 1134
0, 1134
7, 1134
7, 1134
7, 1134
7, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
1, 1134
7, 1134
2, 1134
0, 1134
2, 1134
0, 1134
0, 1134
0, 1134
0, 1134
14, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
2, 1134
3, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
7, 1134
8, 1134
7, 1134
8, 1134
0, 1134
0, 1134
0, 1134
25, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
22, 1134
0, 1134
0, 1134
0, 1134
0, 1134
18, 1134
2, 1134
2, 1134
0, 1134
0, 1134
9, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
9, 1134
4, 1134
4, 1134
4, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
3, 1134
0, 1134
3, 1134
0, 1134
0, 1134
1, 1134
2, 1134
2, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
5, 1134
1, 1134
3, 1134
3, 1134
0, 1134
0, 1134
0, 1134
0, 1134
3, 1134
6, 1134
0, 1134
0, 1134
0, 1134
0, 1134
2, 1134
3, 1134
3, 1134
3, 1134
3, 1134
6, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
2, 1134
3, 1134
3, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
3, 1134
3, 1134
3, 1134
0, 1134
2, 1134
7, 1134
2, 1134
2, 1134
5, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
1, 1134
0, 1134
0, 1134
3, 1134
6, 1134
1, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
5, 1134
0, 1134
6, 1134
3, 1134
0, 1134
0, 1134
2, 1134
4, 1134
4, 1134
4, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
3, 1134
1, 1134
1, 1134
0, 1134
0, 1134
0, 1134
2, 1134
2, 1134
0, 1134
0, 1134
0, 1134
38, 1134
2, 1134
0, 1134
7, 1134
6, 1134
7, 1134
7, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
4, 1134
2, 1134
0, 1134
0, 1134
0, 1134
3, 1134
0, 1134
6, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
0, 1134
2, 1134
3, 1134
3, 1134
3, 1134
6, 1134
0, 1134
4, 1134
4, 1134
2, 1134
4, 1134
4, 1134
