0, 606
0, 606
0, 618
0, 618
94, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
47, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
72, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
84, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
22, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
49, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
0, 1130
2, 1132
23, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
10, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
12, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
0, 1132
50, 2156
82, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
38, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
61, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
0, 2156
11, 2156
